dataset,frequency_bin,normalized_power,signal_count,normalization
paper-texture-10-assumption,275,0.0010540177151145064,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,276,0.0010440193045823918,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,277,0.0010314258757076874,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,278,0.0010740190875369454,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,279,0.0010584538816961798,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,280,0.0010683939724715629,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,281,0.0010536174199359107,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,282,0.0010084184080879708,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,283,0.0010565953372780534,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,284,0.0010125260105439975,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,285,0.0009948631251158319,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,286,0.0010043234900045217,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,287,0.000983101492572024,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,288,0.0009845526108887984,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,289,0.001065286086880028,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,290,0.0010065882203712173,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,291,0.0010252278201432464,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,292,0.000994252757431459,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,293,0.0009742059544299128,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,294,0.0009286833557062853,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,295,0.0009151069834183829,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,296,0.0009367846057898595,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,297,0.0009241144640602852,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,298,0.0009345551347014393,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,299,0.0009010079267832466,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,300,0.0008854560096199352,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,301,0.0009105248847157331,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,302,0.0008930717453930131,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,303,0.0009149665066018979,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,304,0.0008972871163383852,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,305,0.0008866248975760235,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,306,0.000856697177362169,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,307,0.0008703087667307645,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,308,0.0008467603677914276,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,309,0.0008546399874199766,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,310,0.0008530225875779576,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,311,0.0008367891528967323,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,312,0.0008434804816428307,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,313,0.0008318581728789332,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,314,0.0008281316003081841,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,315,0.0008363264075193926,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,316,0.0008034200580109682,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,317,0.0008239555527273661,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,318,0.0007878995208756136,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,319,0.0007866018092893173,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,320,0.0007906669897374384,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,321,0.0007982373268565626,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,322,0.0007804372781501262,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,323,0.0007775498145613426,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,324,0.0007715166015740748,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,325,0.0007609006003326924,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,326,0.0007532281129261212,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,327,0.000750590874027207,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,328,0.0007694727224924942,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,329,0.0007579413526548646,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,330,0.0007835015432591354,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,331,0.0007175090531460959,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,332,0.0007381138844565756,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,333,0.0007494205575721529,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,334,0.0007271695508244611,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,335,0.0007197633403672065,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,336,0.0007304629772919145,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,337,0.0006964981804472685,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,338,0.0007070800081127992,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,339,0.0007200600132450778,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,340,0.0006776509347843994,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,341,0.000706171411207245,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,342,0.0006891608878079913,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,343,0.0006907846222362187,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,344,0.0006875913126343868,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,345,0.0006775844201294505,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,346,0.0006664551018506045,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,347,0.0006715213917188535,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,348,0.0006668856686116082,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,349,0.000659375337104359,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,350,0.0006733588008962366,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,351,0.0006707697653796391,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,352,0.0006542005085260883,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,353,0.0006548461114113311,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,354,0.0006510383322230131,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,355,0.0006801739240652012,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,356,0.0006735585108169337,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,357,0.0006812008416377364,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,358,0.0006653072043703763,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,359,0.0006465810899631057,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,360,0.0006399847583530605,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,361,0.0006281204807106432,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,362,0.0006279612496428665,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,363,0.0006238041065637582,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,364,0.0006188938744136222,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,365,0.0006100514349826755,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,366,0.0005885022470801286,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,367,0.0006100876515329993,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,368,0.0005956407043004225,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,369,0.0006012131877067239,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,370,0.0005975534869631923,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,371,0.0005785499600766388,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,372,0.0005827651347628087,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,373,0.0005755943233475777,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,374,0.0005761965177661255,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,375,0.0005716979258608482,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,376,0.0005737363677361949,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,377,0.0005645064910616485,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,378,0.0005773444314349055,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,379,0.0005621373919545943,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,380,0.0005678514751411318,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,381,0.0005688338623228084,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,382,0.0005508669193604565,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,383,0.0005438135698074083,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,384,0.0005486119781162494,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,385,0.0005568591820311932,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,386,0.0005266660115972255,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,387,0.0005427831090502944,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,388,0.0005313475294777942,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,389,0.0005315432588891879,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,390,0.000545238793302643,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,391,0.0005390842561136403,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,392,0.000525405516365006,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,393,0.0005137390278793488,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,394,0.000528640547742775,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,395,0.0005084002741430874,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,396,0.0005128636284354749,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,397,0.0005106473926527099,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,398,0.0005018031518171105,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,399,0.0005119825992318437,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,400,0.0005140834245348898,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,401,0.0005150093060102705,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,402,0.0005014477810080803,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,403,0.0004848094079208842,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,404,0.0004885177545929422,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,405,0.0004911492444504171,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,406,0.0005040783818823013,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,407,0.0004793520811894851,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,408,0.0004779817180575071,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,409,0.0004943052050873491,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,410,0.0004855126225828498,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,411,0.0004971602746571879,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,412,0.0004848047679982452,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,413,0.0004936480919701356,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,414,0.0004777980337018842,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,415,0.0004705460815210866,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,416,0.00046719442545849676,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,417,0.0004664185980607727,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,418,0.00046442830780992866,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,419,0.00046275140614759544,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,420,0.0004507998234122875,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,421,0.0004709680628630134,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,422,0.00046567555078212865,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,423,0.0004562613158747758,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,424,0.00044600099090460674,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,425,0.00045653551936247994,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,426,0.00044895532997859134,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,427,0.0004487415265685469,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,428,0.00045397718490777973,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,429,0.0004451701857806072,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,430,0.0004537237726308303,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,431,0.0004402828477211536,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,432,0.00043330160812204337,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,433,0.00043589444852857315,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,434,0.0004279411458229275,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,435,0.0004237945475638596,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,436,0.0004334011905219639,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,437,0.00043080074439630047,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,438,0.00042150560962315596,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,439,0.0004221596730756557,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,440,0.00042495497698755104,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,441,0.00043402622551812263,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,442,0.0004192410026142115,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,443,0.00041567101237649517,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,444,0.0004149639542724439,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,445,0.00042053849540531766,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,446,0.0004140481953537264,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,447,0.0004036964054231426,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,448,0.0003976207169291556,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,449,0.0004122250655317949,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,450,0.000406379522259616,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,451,0.00040412458371984986,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,452,0.0004028047945440263,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,453,0.0003967454348048237,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,454,0.00040175417138553276,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,455,0.00040511452611979745,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,456,0.00039190717462776026,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,457,0.00038759704157881027,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,458,0.00039324158625158765,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,459,0.0003793932134120161,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,460,0.00039013618457765944,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,461,0.00038145908358760375,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,462,0.0003902212506289105,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,463,0.0003900983667069217,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,464,0.0003858558353944687,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,465,0.00037795358799562153,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,466,0.0003772021745509195,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,467,0.00037107962607396775,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,468,0.0003655547978802731,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,469,0.00036814906885695455,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,470,0.0003767655344101175,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,471,0.00036687314525582916,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,472,0.00036875608947282816,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,473,0.000371527073534486,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,474,0.0003580225674629249,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,475,0.00036264311405506054,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,476,0.00036356545172987366,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,477,0.0003624841622274213,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,478,0.00035698006258000434,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,479,0.00035937329905805893,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,480,0.00035747673226167205,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,481,0.0003602485919315557,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,482,0.0003518239698741126,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,483,0.00036003436544416675,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,484,0.00035276290854303145,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,485,0.00035493771095648747,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,486,0.0003495237559825555,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,487,0.00034651013945159606,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,488,0.0003456913788264847,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,489,0.0003487472085927775,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,490,0.0003446293139650055,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,491,0.0003409593807451972,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,492,0.0003370120787542694,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,493,0.00034087614164689825,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,494,0.00033566829965658986,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,495,0.0003373126365520002,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,496,0.0003384350367993586,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,497,0.00032866474997333446,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,498,0.0003276049735533628,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,499,0.0003319736483001843,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,500,0.00033292764367073136,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,501,0.0003373015352667966,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,502,0.0003295351596486944,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,503,0.000321550715953342,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,504,0.00032151791299943295,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,505,0.0003233501558271739,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,506,0.00031974548059391636,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,507,0.00032516040385880806,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,508,0.00032246008302989275,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,509,0.00032024202037083375,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,510,0.0003184157505495325,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,511,0.0003128634205110216,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,512,0.00031730580375154724,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,513,0.0003124736745991087,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,514,0.0003125718657911619,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,515,0.00031070438089720714,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,516,0.00030556160223823035,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,517,0.0003149205600085803,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,518,0.0003055512056312369,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,519,0.0003011143876294466,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,520,0.0002991890213975905,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,521,0.00030084894504665827,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,522,0.0003000043551337768,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,523,0.0002957060290449944,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,524,0.0003039527576196046,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,525,0.00030350638978427646,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,526,0.0002946062608806295,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,527,0.0002999262471252798,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,528,0.00029516375180019483,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,529,0.0002937871171890478,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,530,0.00029841234087036846,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,531,0.0002871142261136906,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,532,0.0002963472697947125,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,533,0.00029063729304224786,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,534,0.0002876753647212755,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,535,0.00028844395483149484,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,536,0.00028232092035725706,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,537,0.00028677865951792694,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,538,0.000283542026357396,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,539,0.00027724244178147504,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,540,0.0002759064662864937,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,541,0.00028240701016973667,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,542,0.0002869068763742724,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,543,0.00028389597630363005,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,544,0.000282260348057169,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,545,0.0002797498924315691,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,546,0.0002750822865104664,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,547,0.00028103088275082755,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,548,0.0002703095410716272,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,549,0.00027034005688776185,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,550,0.00027160764378751797,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,551,0.0002692633986632159,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,552,0.0002710628533414719,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,553,0.0002714147251001887,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,554,0.00026568126272463456,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,555,0.0002654534794318125,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,556,0.0002674899346418634,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,557,0.0002642377594331357,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,558,0.00025895884654690636,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,559,0.00026055013970131824,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,560,0.00026739023692146904,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,561,0.0002612087887925542,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,562,0.00026058858144087127,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,563,0.00026347310783760854,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,564,0.0002606225143018879,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,565,0.00025541410038931576,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,566,0.00026210207249759127,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,567,0.00025841035371656097,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,568,0.000252872156643217,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,569,0.000251927760199901,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,570,0.000252638799517973,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,571,0.00025054700148906077,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,572,0.00024923546904689935,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,573,0.000250682441686125,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,574,0.0002502649413603586,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,575,0.0002468624121752742,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,576,0.0002540131837467272,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,577,0.00024199848487800897,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,578,0.0002397710951698376,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,579,0.00024462102995372937,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,580,0.0002454847243422804,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,581,0.0002438934596859496,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,582,0.00024479737876343614,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,583,0.0002387592872385009,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,584,0.00023849276419263458,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,585,0.00023257908831354166,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,586,0.0002360760707884396,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,587,0.00023574231914854203,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,588,0.00023695163778553372,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,589,0.0002416482214422753,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,590,0.00023174163670353244,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,591,0.00023730686930028736,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,592,0.00023305034488382733,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,593,0.0002288280938314117,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,594,0.0002271765280843766,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,595,0.00023210579024395117,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,596,0.00023258787890077388,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,597,0.00022891078485226703,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,598,0.00023126864123329983,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,599,0.00022944602068411714,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,600,0.00022716498971148033,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,601,0.00022763652077901824,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,602,0.0002235701380536041,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,603,0.00022277235275994104,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,604,0.0002285939291281934,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,605,0.00022682023675632199,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,606,0.00021739763158081147,37,per-map radial PSD divided by bin 1
paper-texture-10-assumption,607,0.0002250999579731531,37,per-map radial PSD divided by bin 1
